hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Appartamento con vista,0.0,0,1004,Apartment,1.2,Cannaregio,False,143.42857142857142
Cà Silvia Saint's Mark Square Apartment,0.0,0,1553,Apartment,0.2,San Marco,False,221.85714285714286
Contemporary Apartment In Venice Ff,9.2,7,1044,Apartment,0.8,San Marco,True,149.14285714285714
Venetian Apartment Accademia Dorsoduro District,8.2,4,1163,Apartment,1.0,Dorsoduro,False,166.14285714285714
Arsenale Venezia Biennale,0.0,0,3204,Apartment,0.9,Castello,False,457.7142857142857
Ca' Antica Cristalleria,0.0,0,921,Apartment,2.9,Not specified,True,131.57142857142858
Domus Orsoni,8.9,219,875,Hotel,1.8,Cannaregio,False,125.0
VeNICe Cera Casa Del Giglio,9.3,27,1217,Apartment,0.5,San Marco,False,173.85714285714286
Calle del Forno Apartment,9.0,13,780,Apartment,1.5,Cannaregio,False,111.42857142857143
Venice Home,9.0,88,701,Hotel,1.5,Giudecca,True,100.14285714285714
Venice Speon Canal Views,6.7,9,1285,Apartment,0.2,San Marco,True,183.57142857142858
Ca della Musica Venezia Santa Croce,9.0,5,898,Apartment,1.4,Santa Croce,True,128.28571428571428
San Marco Boutique R&R,0.0,0,1362,Apartment,0.2,San Marco,True,194.57142857142858
Canal Grande,0.0,0,2943,Apartment,0.6,Cannaregio,False,420.42857142857144
Ai Turchesi,9.0,15,1756,Apartment,0.6,San Marco,False,250.85714285714286
Apartment between Biennale and San Marco,0.0,0,3148,Apartment,0.6,Castello,False,449.7142857142857
Santa Giustina,0.0,0,2079,Apartment,0.3,Castello,False,297.0
Residenza Grunwald,8.5,11,1602,Hotel,0.2,San Marco,True,228.85714285714286
Friendly Venice Suites,9.7,390,1795,Hotel,0.7,San Marco,False,256.42857142857144
Charming House DD724,9.2,98,2325,Hotel,0.7,Dorsoduro,False,332.14285714285717
ROOFTOP TERRACE private 3bed. 3bath aircond. wifi,9.1,11,2104,Apartment,1.5,Dorsoduro,True,300.57142857142856
Casadoro,9.6,6,1678,Apartment,1.0,Cannaregio,False,239.71428571428572
Hotel Palazzo Giovanelli e Gran Canal,8.7,205,3153,Hotel,1.0,Santa Croce,True,450.42857142857144
Ca' Del Monastero 9 Collection Spacious Apartment up to 5 Guests,8.8,26,1585,Apartment,1.2,Santa Croce,False,226.42857142857142
Ca' Salute Apartment,8.6,54,1379,Apartment,0.7,Dorsoduro,False,197.0
GIOVE APARTMENT,0.0,0,585,Apartment,9.6,Not specified,True,83.57142857142857
Cà Vivaldi. close to San Marco square,6.2,3,818,Apartment,0.5,Castello,True,116.85714285714286
Hotel Caneva,7.5,1957,707,Hotel,0.3,Castello,False,101.0
DolceVita Apartments N 490,0.0,0,1148,Apartment,1.0,Not specified,True,164.0
Ca dei Libri,9.1,15,1543,Apartment,0.6,Castello,False,220.42857142857142
Hotel Ca' Dogaressa,8.9,486,1000,Hotel,1.8,Cannaregio,False,142.85714285714286
Zimmer House Venice,7.8,91,805,Hotel,0.7,Castello,False,115.0
Hotel Torino,8.0,1384,821,Hotel,0.4,San Marco,False,117.28571428571429
Hotel Antigo Trovatore,8.7,724,1259,Hotel,0.3,Castello,True,179.85714285714286
Hotel Città Di Milano,7.7,1488,778,Hotel,0.2,San Marco,False,111.14285714285714
Hotel Da Bruno,8.8,1619,843,Hotel,0.4,Castello,False,120.42857142857143
Hotel Al Codega,9.1,703,1271,Hotel,0.3,San Marco,False,181.57142857142858
Albergo Cavalletto & Doge Orseolo,8.0,1135,1205,Hotel,0.1,San Marco,False,172.14285714285714
UNAHOTELS Ala Venezia,8.7,1695,1214,Hotel,0.5,San Marco,True,173.42857142857142
Corte Dei Greci,8.2,548,1111,Hotel,0.4,Castello,True,158.71428571428572
Hotel Il Mercante di Venezia,8.1,712,799,Hotel,1.6,Cannaregio,True,114.14285714285714
Hotel Carlton On The Grand Canal,8.1,1588,1259,Hotel,1.5,Santa Croce,False,179.85714285714286
Al Mascaron Ridente,8.9,1043,877,Hotel,1.4,Cannaregio,False,125.28571428571429
Hotel Ca' Alvise,8.3,1091,1097,Hotel,0.4,San Marco,True,156.71428571428572
BBTiepolo,6.8,186,493,Hotel,1.6,Cannaregio,True,70.42857142857143
Arcadia Boutique Hotel,9.3,813,1291,Hotel,1.4,Cannaregio,False,184.42857142857142
Hotel Gorizia a La Valigia,8.5,2756,1357,Hotel,0.3,San Marco,True,193.85714285714286
Hotel American-Dinesen,9.0,629,1273,Hotel,0.8,Dorsoduro,True,181.85714285714286
Hotel Tre Archi,6.8,2617,766,Hotel,2.0,Cannaregio,False,109.42857142857143
Hotel Casa Boccassini,8.5,501,632,Hotel,0.9,Cannaregio,True,90.28571428571429
Locanda Cà del Brocchi,8.8,471,936,Hotel,0.7,Dorsoduro,False,133.71428571428572
Ca' Nigra Lagoon Resort,9.0,401,1305,Hotel,1.4,Santa Croce,False,186.42857142857142
Locanda Cà Del Console,8.8,524,1072,Hotel,0.5,Castello,True,153.14285714285714
NH Venezia Santa Lucia,8.4,1694,1450,Hotel,1.5,Cannaregio,True,207.14285714285714
Hotel Diana,7.4,1958,778,Hotel,0.2,San Marco,False,111.14285714285714
Casa Caburlotto,8.6,1230,1147,Hotel,1.6,Santa Croce,True,163.85714285714286
All’Angelo Art Hotel,8.5,373,1410,Hotel,0.2,San Marco,True,201.42857142857142
Hotel La Fenice et Des Artistes,8.4,739,1149,Hotel,0.4,San Marco,True,164.14285714285714
Hotel Moresco,9.6,540,2016,Hotel,1.4,Dorsoduro,True,288.0
Ca' dei Proverbi Suites,9.4,145,1279,Hotel,0.8,Cannaregio,False,182.71428571428572
Hotel Canada,7.7,742,1471,Hotel,0.4,Castello,True,210.14285714285714
Al Bailo Di Venezia,9.0,409,1503,Apartment,0.6,Castello,False,214.71428571428572
NEW 2021 Admiral Home Central,6.9,140,536,Hotel,1.4,Santa Croce,False,76.57142857142857
Residenza d'Epoca San Cassiano,8.7,1552,1779,Hotel,0.9,Santa Croce,False,254.14285714285714
City Apartments Rialto,8.1,216,1114,Apartment,0.4,San Marco,False,159.14285714285714
Hotel Casa Nicolò Priuli,8.2,629,1075,Hotel,0.5,Castello,False,153.57142857142858
Carnival Palace - Venice Collection,9.0,1956,1198,Hotel,2.0,Cannaregio,False,171.14285714285714
Lanterna Di Marco Polo,8.7,129,793,Hotel,0.3,San Marco,False,113.28571428571429
Hotel Casa Verardo Residenza d'Epoca,8.7,459,1825,Hotel,0.3,Castello,False,260.7142857142857
Hotel Concordia,8.6,1316,1373,Hotel,0.2,San Marco,True,196.14285714285714
Veneziacentopercento Picenin Apartment,0.0,0,626,Apartment,1.2,Castello,False,89.42857142857143
Cipriani. A Belmond Hotel. Venice,9.5,192,10487,Hotel,0.7,Giudecca,True,1498.142857142857
Palazzo San Lorenzo,9.0,834,4186,Hotel,0.5,Castello,False,598.0
Ca' Angiolo ai Frari,8.4,5,651,Apartment,1.0,San Polo,True,93.0
Casa Vacanze Angolo 'Sconto,8.4,5,794,Holiday Home,1.3,Cannaregio,False,113.42857142857143
Ca'di Dio-Small Luxury Hotel,9.7,4,3070,Hotel,0.8,Castello,True,438.57142857142856
Ca' Micaela,0.0,0,1121,Apartment,1.5,Castello,True,160.14285714285714
San Zuan - Rialto cozy room,0.0,0,834,Hotel,0.4,San Marco,True,119.14285714285714
Veneziacentopercento Zoto Apartment,0.0,0,695,Apartment,1.5,Castello,False,99.28571428571429
Molino Stucky Flat,9.6,39,1028,Apartment,1.6,Giudecca,True,146.85714285714286
Asteria Venetian Suite,9.8,70,780,Apartment,1.6,Cannaregio,True,111.42857142857143
Lovely Cà Soranzo,0.0,0,976,Apartment,1.3,Cannaregio,False,139.42857142857142
Ca’ Zora Apartment - Contemporary & Barock House,8.7,5,880,Apartment,0.6,Castello,False,125.71428571428571
