hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Alfieri9,9.2,451,128,Hotel,1.2,San Marco - Santissima Annunziata,True,128.0
The Frame Hotel,9.4,849,250,Hotel,0.3,San Lorenzo,True,250.0
Palazzo Guicciardini,9.2,738,192,Hotel,0.6,San Frediano,True,192.0
Residence San Niccolò,8.1,178,120,Apartment,1.2,Santa Croce,True,120.0
Lilium Hotel,8.1,336,87,Hotel,0.8,Centro storico di Firenze,True,87.0
Il Terrazzino Su Boboli,8.6,284,87,Hotel,1.5,Not specified,True,87.0
Adler Cavalieri Hotel,8.5,1178,129,Hotel,0.8,Santa Maria Novella,True,129.0
Nancy House,8.6,617,53,Hotel,0.9,Santa Maria Novella,True,53.0
Affittacamere Vanessa,8.7,345,63,Hotel,0.7,San Lorenzo,True,63.0
Hotel Basilea,7.7,2295,86,Hotel,0.7,San Lorenzo,True,86.0
B&B Antiche Armonie,9.1,482,103,Bed&Breakfast,1.5,Fortezza da Basso,True,103.0
Hotel Kursaal & Ausonia,8.0,1566,65,Hotel,0.8,San Lorenzo,True,65.0
Morandi alla Crocetta,9.2,687,130,Hotel,0.9,San Marco - Santissima Annunziata,True,130.0
Hotel Bencidormi,9.2,744,62,Hotel,0.7,Centro storico di Firenze,True,62.0
B&B The Attico,9.2,306,141,Bed&Breakfast,1.5,Lungarno del Tempio,True,141.0
B&B La Residenza Dell'Orafo,8.8,872,113,Bed&Breakfast,0.6,San Lorenzo,True,113.0
AC Hotel by Marriott Firenze,8.5,388,137,Hotel,1.6,Porta al Prato,True,137.0
Donati Luxury Tower Suites,8.9,21,216,Apartment,0.2,Duomo,True,216.0
Residenza D'Epoca In Piazza della Signoria,9.6,50,310,Hotel,0.3,Uffizi,True,310.0
Ponte Vecchio View Luxury Apartment,9.6,67,368,Apartment,0.4,San Frediano,True,368.0
IL Tornabuoni Hotel,0.0,0,475,Hotel,0.3,Tornabuoni,True,475.0
Palazzo Vecchietti - Residenza D'Epoca,9.9,41,744,Hotel,0.1,Duomo,True,744.0
Palazzo Belfiore,9.5,70,284,Apartment,0.6,San Frediano,False,284.0
ORAFI TOWER,9.1,13,419,Apartment,0.4,Uffizi,True,419.0
Hotel Torre di Bellosguardo,8.9,116,416,Hotel,1.9,Not specified,False,416.0
L'OZioRinco,9.4,17,200,Apartment,5.6,Novoli - San Donato,True,200.0
Airport Suites in Florence with FREE parking,8.9,150,114,Apartment,4.2,Novoli - San Donato,True,114.0
Il Giglio Guest House,8.6,132,82,Hotel,1.2,Santa Maria Novella,True,82.0
CozyandConfortable,8.1,35,60,Hotel,2.1,Porta al Prato,True,60.0
Panoramic Suite near Duomo and Station,8.9,46,143,Apartment,0.6,San Lorenzo,True,143.0
Guest House Zefiro,9.1,835,55,Hotel,0.9,Centro storico di Firenze,True,55.0
La Cupola Apartment,9.4,55,194,Apartment,0.8,Santa Maria Novella,True,194.0
Hotel Balcony,8.5,1321,53,Hotel,0.3,Tornabuoni,True,53.0
Hotel Nuova Italia,8.6,1204,77,Hotel,0.6,San Lorenzo,True,77.0
Locanda Pitti,7.0,85,48,Hotel,0.9,Centro storico di Firenze,True,48.0
Alberghino B&B,8.5,110,88,Bed&Breakfast,1.3,Fortezza da Basso,True,88.0
Hotel Medici,7.5,2419,68,Hotel,0.1,Centro storico di Firenze,True,68.0
Butterfly Room,8.9,25,80,Hotel,0.7,Centro storico di Firenze,True,80.0
APARTMENT 8,9.5,83,70,Apartment,2.0,Rifredi,True,70.0
Hotel Montreal,8.6,1822,68,Hotel,0.7,Santa Maria Novella,True,68.0
Borgo Pinti Suites,0.0,0,93,Hotel,1.1,San Marco - Santissima Annunziata,True,93.0
Hotel Argentina,7.0,825,89,Hotel,1.0,Santa Maria Novella,True,89.0
A Casa di Lilli,8.9,69,66,Hotel,2.4,Campo di Marte,True,66.0
Palazzo Branchi - Luxury Suites,8.7,76,127,Apartment,1.1,San Marco - Santissima Annunziata,True,127.0
Hotel Calimala,9.4,846,209,Hotel,0.1,Uffizi,True,209.0
Hotel Pendini,9.2,921,204,Hotel,0.1,Duomo,True,204.0
Hotel Regency - Small Luxury Hotels of the World,8.8,238,403,Hotel,1.2,San Marco - Santissima Annunziata,True,403.0
Design Apartments Florence- Florence City Center,9.5,190,212,Apartment,0.3,Duomo,True,212.0
Palazzo Alfieri Residenza D'Epoca - Alfieri Collezione,8.9,1722,169,Hotel,0.4,Tornabuoni,True,169.0
Relais & Maison Grand Tour,9.0,50,220,Hotel,0.8,San Lorenzo,True,220.0
Palazzo San Niccolò,9.1,129,152,Hotel,0.9,Centro storico di Firenze,True,152.0
Frími Boutique Rooms b&b,9.7,100,150,Hotel,1.3,Fortezza da Basso,True,150.0
Appartamenti Fortezza Da Basso,9.1,44,143,Holiday Home,1.1,Centro storico di Firenze,True,143.0
Florence Luxury House,9.4,88,144,Apartment,2.1,Campo di Marte,True,144.0
Torre dei Lari Residenza d'Epoca,9.5,361,160,Hotel,2.2,Not specified,True,160.0
Close to Michelangelo,8.6,69,151,Apartment,0.7,San Lorenzo,True,151.0
Promenade,7.9,91,149,Hotel,0.5,Centro storico di Firenze,True,149.0
Repubblica Firenze Luxury Apartments UNA Esperienze,9.4,142,258,Hotel,0.0,Duomo,True,258.0
Grand Hotel Minerva,9.2,1009,463,Hotel,0.5,Santa Maria Novella,True,463.0
Residenza La Musa Amarcord,9.8,243,227,Hotel,0.6,Uffizi,True,227.0
San Firenze Suites & Spa,9.4,152,329,Hotel,0.3,Uffizi,True,329.0
Art Hotel Villa Agape,9.2,1751,183,Hotel,1.9,Piazzale Michelangelo,True,183.0
Hotel Berchielli,9.0,839,255,Hotel,0.3,Tornabuoni,True,255.0
Villa La Stella,8.4,514,116,Hotel,3.5,Campo di Marte,True,116.0
Santa Croce Garden Apartment,9.2,43,185,Apartment,0.9,Santa Croce,True,185.0
Palazzo Tolomei - Residenza D'Epoca,9.6,317,269,Hotel,0.6,San Lorenzo,True,269.0
Hotel Lungarno - Lungarno Collection,9.4,325,753,Hotel,0.5,San Frediano,True,753.0
Residenza d'Epoca Palazzo Riblet,9.4,116,107,Hotel,0.6,Santa Maria Novella,True,107.0
Hotel Roma,8.7,1132,199,Hotel,0.4,Santa Maria Novella,True,199.0
Badesse Terrace Apartment,9.1,83,296,Apartment,0.6,Uffizi,True,296.0
Strozzi Palace Hotel,8.3,411,131,Hotel,0.1,Duomo,True,131.0
MyForte Relais de Charme & SPA,9.0,548,177,Hotel,1.4,Lungarno del Tempio,True,177.0
Renascentia in Florence,9.8,480,220,Hotel,0.2,Uffizi,True,220.0
Relais Tosinghi,9.3,596,153,Hotel,0.1,Duomo,True,153.0
Kairos by Florence Art Apartments,9.7,73,168,Hotel,0.6,Uffizi,True,168.0
Villa Olmi Firenze,9.2,591,179,Hotel,5.0,Not specified,True,179.0
La Gabbia del Grillo,8.8,197,200,Apartment,0.5,Duomo,True,200.0
Villa Aruch,9.0,338,103,Apartment,4.3,Novoli - San Donato,True,103.0
Hotel Embassy,8.1,533,114,Hotel,1.0,Santa Maria Novella,True,114.0
Park Palace Hotel,8.6,650,143,Hotel,1.8,Piazzale Michelangelo,True,143.0
Le Stanze degli Amidei,9.1,65,125,Hotel,0.3,Uffizi,True,125.0
Hotel Kraft,8.9,1394,170,Hotel,1.1,Centro storico di Firenze,True,170.0
Hotel Azzi,8.2,982,148,Hotel,0.7,Centro storico di Firenze,True,148.0
Oltrarno Splendid,9.6,406,259,Hotel,0.7,Centro storico di Firenze,True,259.0
QK Costa58 Home Tower,9.5,267,172,Hotel,0.6,Centro storico di Firenze,True,172.0
TRAVIATA APPARTAMENTO STORICO - PALAZZO TOLOMEI,9.4,14,208,Apartment,0.6,San Lorenzo,True,208.0
Residenza Vespucci,9.3,436,188,Hotel,0.5,Santa Maria Novella,True,188.0
Helvetia&Bristol Firenze – Starhotels Collezione,9.3,410,840,Hotel,0.2,Tornabuoni,True,840.0
Dimora Salviati,9.3,287,116,Hotel,3.0,Campo di Marte,True,116.0
Il Terrazzino sulla Cattedrale,9.1,450,159,Hotel,0.3,Duomo,True,159.0
San Gallo Palace,8.2,315,150,Hotel,1.6,Fortezza da Basso,True,150.0
Celeste's House,9.4,326,183,Holiday Home,1.4,Porta al Prato,True,183.0
L'Antico Canto dei Salterelli,8.9,139,116,Hotel,0.3,Uffizi,True,116.0
Affittacamere Sant' Apollonia,7.7,96,88,Hotel,0.8,San Lorenzo,True,88.0
Florence Luxury Suites and Wellness,8.7,198,97,Hotel,1.1,Santa Maria Novella,True,97.0
Zanobi Apartment,8.8,73,151,Apartment,0.7,San Lorenzo,False,151.0
La Corte Dei Principi,8.1,219,98,Hotel,1.2,Centro storico di Firenze,True,98.0
B&B Hotel Delle Tele,7.9,768,124,Bed&Breakfast,0.3,Santa Maria Novella,True,124.0
B&B Old Florence Inn,8.7,526,106,Bed&Breakfast,0.6,San Lorenzo,True,106.0
Rovezzano B&B,9.0,223,108,Bed&Breakfast,4.6,Not specified,True,108.0
Palazzo Gamba Apartments al Duomo,9.4,652,167,Apartment,0.3,Duomo,True,167.0
Mamo Florence - Vertical Garden Apartments,8.7,239,182,Apartment,0.3,Duomo,True,182.0
Plaza Hotel Lucchesi,9.0,1348,214,Hotel,0.9,Santa Croce,True,214.0
Cellai Hotel Florence,8.3,288,188,Hotel,0.9,Centro storico di Firenze,True,188.0
Palazzo della Stufa Residenza D'Epoca,9.6,259,154,Hotel,0.4,San Lorenzo,True,154.0
Piccolo Poggio Apartments,9.0,63,84,Hotel,2.7,Rifredi,True,84.0
Hotel Hermitage,8.8,422,174,Hotel,0.3,Uffizi,True,174.0
Ghiberti Apartment by Firenze Prestige,9.6,15,204,Apartment,1.1,San Frediano,True,204.0
Corte dei Neri Residenza d'Epoca,9.1,157,104,Hotel,0.5,Uffizi,True,104.0
La Maison du Sage,9.6,881,218,Hotel,0.7,Santa Croce,True,218.0
Piazza del Mercato Centrale,8.6,126,119,Apartment,0.6,San Lorenzo,True,119.0
Hotel Alessandra,9.1,334,121,Hotel,0.3,Uffizi,True,121.0
Agriturismo Le Macine,8.0,197,93,Hotel,4.3,Not specified,True,93.0
Villa Ape Rosa Relais,8.7,182,90,Hotel,2.9,Rifredi,True,90.0
Palazzo D'Ambra Residenza d'Epoca,9.5,65,345,Apartment,0.4,San Lorenzo,True,345.0
Hotel Renaissance,9.2,388,174,Hotel,0.3,Uffizi,True,174.0
DOMY'S GUEST HOUSE,8.0,62,65,Hotel,2.1,Porta al Prato,True,65.0
La Locandiera B&B,9.2,271,134,Bed&Breakfast,0.9,Santa Maria Novella,True,134.0
Parione Roof Terrace,8.9,16,243,Apartment,0.3,Tornabuoni,True,243.0
Boutique B&B Torre de' Conti,9.4,267,177,Bed&Breakfast,0.3,Duomo,True,177.0
Girasole House,7.3,81,63,Hotel,3.5,Rifredi,True,63.0
Dimora degli Artisti - Charm Rooms,9.6,355,77,Hotel,1.7,Campo di Marte,True,77.0
Casa del Sarto,9.7,18,170,Apartment,1.1,Centro storico di Firenze,True,170.0
Gallery Hotel Art - Lungarno Collection,9.1,245,340,Hotel,0.3,Uffizi,True,340.0
Canto degli Scali,9.7,80,190,Apartment,0.2,Uffizi,True,190.0
LHP Hotel River & SPA,8.2,444,240,Hotel,1.2,Santa Croce,True,240.0
Mamo Florence - Victor Apartment,7.0,14,189,Apartment,0.7,San Lorenzo,True,189.0
Marignolle Relais & Charme - Residenza d'Epoca,8.9,155,193,Hotel,4.3,Not specified,True,193.0
Mamo Florence - Opera Apartment,9.2,11,197,Apartment,0.5,Uffizi,True,197.0
Palazzo Niccolini al Duomo,9.5,161,251,Hotel,0.4,Duomo,True,251.0
Casa Howard Firenze - Residenza d'Epoca,9.1,708,264,Hotel,0.6,Santa Maria Novella,True,264.0
Golden Tower Hotel & Spa,9.1,364,375,Hotel,0.2,Tornabuoni,True,375.0
Rocco Forte Hotel Savoy,9.3,194,989,Hotel,0.1,Duomo,True,989.0
Zanobi's Apartment,8.2,35,220,Apartment,1.0,Centro storico di Firenze,True,220.0
Sunshine Suites,9.6,10,104,Hotel,5.2,Not specified,True,104.0
Hotel Relais Il Cestello,8.6,486,113,Hotel,0.9,San Frediano,True,113.0
Piazza Signoria Suite,9.6,141,279,Apartment,0.2,Uffizi,True,279.0
2016 Apartments,9.3,111,158,Other,1.3,Santa Croce,True,158.0
Velona's Jungle Luxury Suites,9.8,127,226,Hotel,1.4,Centro storico di Firenze,True,226.0
Atmosfere Rinascimentali,8.2,6,187,Apartment,1.0,Centro storico di Firenze,True,187.0
Villa Le Statue,9.4,83,164,Apartment,5.5,Not specified,True,164.0
KF Deluxe B&B,9.3,582,278,Bed&Breakfast,0.0,Uffizi,True,278.0
Atelier delle Grazie,9.4,67,116,Hotel,0.4,Uffizi,True,116.0
Florence Pitti Loft,9.9,24,286,Apartment,0.7,San Frediano,True,286.0
Dante's Rooms,8.2,560,51,Hotel,0.2,Uffizi,True,51.0
Civico 7 - Sweet Dreams in Florence,0.0,0,243,Apartment,0.5,Uffizi,True,243.0
Casa Rachele,9.0,18,212,Hotel,1.6,Not specified,True,212.0
Stella Della Casa,8.1,301,58,Hotel,0.7,Santa Maria Novella,True,58.0
Charme in Santa Croce,9.8,18,201,Apartment,0.5,Uffizi,True,201.0
Haggi’s Residence,9.8,45,143,Hotel,0.7,San Marco - Santissima Annunziata,True,143.0
Max Apartments,6.8,693,108,Apartment,0.8,San Lorenzo,True,108.0
Bargello Guest House,8.4,312,63,Hotel,0.6,Uffizi,True,63.0
Sunflower Firenze Centro,9.2,24,88,Apartment,0.8,San Marco - Santissima Annunziata,True,88.0
Tornabuoni Place,8.9,686,99,Hotel,0.3,Tornabuoni,True,99.0
B&B Hotel Firenze Nuovo Palazzo Di Giustizia,7.9,1273,70,Bed&Breakfast,3.9,Novoli - San Donato,True,70.0
Domus Plaza,9.4,617,100,Hotel,0.3,Duomo,True,100.0
7Florence B&B,8.9,1084,137,Bed&Breakfast,0.6,Centro storico di Firenze,True,137.0
Guesthouse Bel Duomo,8.7,958,76,Hotel,0.2,Duomo,True,76.0
LUXURY w/Outdoor Space Best Location in Florence,0.0,0,421,Apartment,0.4,Uffizi,False,421.0
Florencehostels Anamaria,7.8,353,128,Hotel,0.8,Santa Maria Novella,False,128.0
Emerald Fields Hostel,7.8,177,58,Hotel,0.8,Centro storico di Firenze,True,58.0
Hotel Bavaria,8.5,1231,65,Hotel,0.4,Uffizi,True,65.0
Hotel Monica,8.1,991,58,Hotel,0.9,Centro storico di Firenze,True,58.0
Florence Dance Hostels,7.2,515,57,Hotel,0.7,San Lorenzo,True,57.0
La Rosa Di Firenze B&B,8.4,490,63,Bed&Breakfast,2.3,Novoli - San Donato,True,63.0
Burchiello b&b,9.3,263,78,Hotel,1.4,Not specified,True,78.0
Leandro Bed,8.4,151,51,Hotel,1.5,Fortezza da Basso,True,51.0
Cosmopolitan Hotel,8.5,908,94,Hotel,4.3,Novoli - San Donato,True,94.0
Margherita apartment,9.6,11,163,Apartment,0.7,Santa Maria Novella,True,163.0
Novella House,8.8,652,93,Hotel,0.5,Santa Maria Novella,True,93.0
Hotel Bijou,6.5,293,61,Hotel,0.7,Centro storico di Firenze,True,61.0
Il Dromedario,9.3,251,88,Hotel,1.0,Santa Maria Novella,True,88.0
Hotel Aldobrandini,8.0,947,71,Hotel,0.4,San Lorenzo,True,71.0
Hotel Careggi,8.0,755,78,Hotel,2.9,Rifredi,True,78.0
Le Stanze del Principe,8.2,44,65,Hotel,1.5,Piazzale Michelangelo,True,65.0
Hotel Real Ristorante e Pizzeria PARKING FREE !!!,5.1,1620,72,Hotel,5.0,Novoli - San Donato,True,72.0
Scala Apartment,8.5,145,84,Hotel,0.8,Santa Maria Novella,True,84.0
Tuscan Sun Villa,9.1,20,354,Other,3.4,Not specified,False,354.0
Le Ghiacciaie,8.4,97,72,Hotel,1.3,Fortezza da Basso,True,72.0
B&B Lorenzo&Lorenzo Vol2,8.8,340,56,Bed&Breakfast,1.0,Centro storico di Firenze,True,56.0
Hotel Abaco,8.0,441,61,Hotel,0.3,Tornabuoni,True,61.0
Lucretia House,9.3,232,75,Hotel,0.6,Santa Maria Novella,True,75.0
Hotel Santa Croce,8.9,471,94,Hotel,0.5,Uffizi,True,94.0
Albergo Cinzia,8.3,314,61,Hotel,3.7,Rifredi,True,61.0
Panzani 14 TouristHouse,7.4,279,106,Hotel,0.3,San Lorenzo,True,106.0
Florence Dream,8.5,91,147,Apartment,0.3,Tornabuoni,True,147.0
Annarè,9.0,232,88,Hotel,2.4,Porta al Prato,True,88.0
Ginevra Apartment by Firenze Prestige,9.2,3,223,Holiday Home,0.9,Santa Croce,True,223.0
Hotel Genesio,8.6,46,79,Hotel,0.9,San Lorenzo,True,79.0
Hotel Corolle,6.7,706,69,Hotel,3.9,Rifredi,True,69.0
Hotel Genzianella,6.7,835,65,Hotel,1.5,Centro storico di Firenze,True,65.0
Hotel David,9.6,832,164,Hotel,1.8,Piazzale Michelangelo,True,164.0
Golden Dream Guest House,7.2,145,64,Hotel,0.7,San Lorenzo,True,64.0
Il Grillo Di Firenze B&B,9.1,179,73,Bed&Breakfast,2.4,Porta al Prato,True,73.0
Soggiorno Petrarca,8.1,40,64,Hotel,1.2,Not specified,True,64.0
Corte Guelfa,9.5,411,159,Hotel,0.7,San Lorenzo,True,159.0
Classic Hotel,8.3,309,138,Hotel,1.6,Piazzale Michelangelo,True,138.0
SPIRIT OF FLORENCE Boutique Rooms,9.6,11,80,Hotel,0.7,San Frediano,True,80.0
House Steccuto,5.5,146,46,Hotel,3.5,Rifredi,True,46.0
Apartment Pink21,8.6,83,89,Apartment,1.8,Not specified,True,89.0
Kos,8.9,28,65,Hotel,2.2,Rifredi,True,65.0
Soggiorno Michelangelo,8.5,86,94,Hotel,1.7,Campo di Marte,True,94.0
Pinzochere Suite,6.3,11,117,Apartment,0.8,Santa Croce,True,117.0
room in private apartment,9.1,12,53,Hotel,1.9,Rifredi,False,53.0
Alderotti Home,9.0,249,83,Hotel,3.1,Rifredi,True,83.0
Appartamento a due passi dal Duomo,8.3,52,111,Apartment,0.7,San Marco - Santissima Annunziata,True,111.0
iH Hotels Firenze Select Executive Residence,6.6,41,70,Hotel,1.9,Porta al Prato,True,70.0
Appuntamento a Ponte Vecchio,8.7,72,107,Apartment,0.5,Uffizi,True,107.0
MEL Affittacamere,8.2,138,51,Hotel,3.3,Novoli - San Donato,True,51.0
Hotel Giglio,8.9,193,99,Hotel,1.2,San Marco - Santissima Annunziata,True,99.0
Bed & Breakfast Il Bargello,9.3,170,167,Apartment,0.3,Uffizi,True,167.0
Room in Shared Apartment 2,6.9,8,86,Hotel,3.3,Campo di Marte,True,86.0
Appartamenti San Marco Firenze,9.0,31,152,Apartment,0.8,San Marco - Santissima Annunziata,False,152.0
Black 5 Florence,8.4,278,138,Hotel,0.6,Uffizi,True,138.0
Appartamento Girasole,8.0,54,102,Apartment,0.6,San Frediano,True,102.0
Albergo Sonia,7.7,169,63,Hotel,3.0,Rifredi,True,63.0
Affitta camere Calderaro,8.9,70,68,Hotel,5.2,Not specified,True,68.0
CHIANTI'S INN Trebbiano,7.8,4,60,Hotel,1.2,San Marco - Santissima Annunziata,True,60.0
Dreamy Brunelleschi Gabri,8.9,35,198,Apartment,0.8,San Marco - Santissima Annunziata,True,198.0
Apartment Zeus,8.6,72,108,Apartment,0.9,San Marco - Santissima Annunziata,True,108.0
Oasis in the heart of Florence,9.5,4,161,Apartment,0.5,Uffizi,True,161.0
Palazzo Capponi,9.3,201,152,Apartment,0.6,Centro storico di Firenze,True,152.0
La Casa Di Betta,9.4,75,143,Apartment,0.2,Duomo,True,143.0
Al Palazzo del Marchese di Camugliano Residenza d'Epoca,9.4,306,247,Apartment,0.4,Tornabuoni,True,247.0
Risveglio a Firenze Apartments,7.4,33,112,Apartment,0.5,Uffizi,True,112.0
Tornabuoni Suites Collection Residenza D'Epoca,9.5,387,238,Hotel,0.2,Tornabuoni,True,238.0
Hotel degli Orafi,9.2,729,264,Hotel,0.4,Uffizi,True,264.0
Soggiorno Pezzati,8.9,377,86,Hotel,0.8,San Lorenzo,True,86.0
Santa Croce apt,9.3,65,253,Apartment,0.5,Uffizi,True,253.0
Althea Rooms,9.0,350,70,Hotel,1.0,San Frediano,True,70.0
Corsini Tintori Guest House,8.5,26,87,Hotel,0.7,Santa Croce,True,87.0
signoria suite,9.1,18,259,Apartment,0.5,Uffizi,False,259.0
Art inn Florence,8.4,51,68,Hotel,1.4,Fortezza da Basso,True,68.0
Michelangelo's Relais,8.2,405,56,Hotel,1.0,Santa Croce,True,56.0
Gmax Guelfa Apartments,7.2,72,96,Apartment,0.8,Centro storico di Firenze,True,96.0
Annabella Hotel,7.2,180,72,Hotel,0.7,Centro storico di Firenze,True,72.0
B&B Soggiorno Ponte Rosso,8.0,333,73,Bed&Breakfast,1.8,Campo di Marte,True,73.0
Heart of Florence gli Artisti Ponte Vecchio,8.3,53,143,Apartment,0.6,Centro storico di Firenze,True,143.0
Gianburrasca,9.2,59,88,Hotel,2.1,Campo di Marte,True,88.0
Ponte Vecchio & Maggio Jewel Loft,8.1,8,88,Apartment,0.6,San Frediano,True,88.0
Appartamento Lily,8.1,58,114,Apartment,0.4,San Frediano,True,114.0
Alloro Maison,7.4,12,149,Apartment,0.3,San Lorenzo,True,149.0
Piazza Signoria View,9.4,65,161,Apartment,0.3,Uffizi,True,161.0
Torre a Cona Wine Estate,8.9,43,122,Hotel,12.1,Not specified,True,122.0
Villino Amelia,8.5,24,123,Apartment,2.3,Not specified,True,123.0
Soggiorno Venere,8.2,115,68,Hotel,0.8,Centro storico di Firenze,True,68.0
New Hostel Florence,6.8,257,101,Hotel,1.3,Fortezza da Basso,True,101.0
Industia Loft Apartment,7.9,108,122,Apartment,1.7,Fortezza da Basso,True,122.0
Lusa’s garden house,7.6,44,120,Apartment,2.7,Porta al Prato,True,120.0
San Niccolo',0.0,0,68,Hotel,1.1,Centro storico di Firenze,True,68.0
ALLOGGIO ANNA,6.2,5,44,Hotel,3.8,Novoli - San Donato,True,44.0
VELLUTI Suite in Florence,9.2,3,173,Apartment,0.6,San Frediano,True,173.0
White and pink rooms,8.5,127,48,Hotel,4.2,Novoli - San Donato,True,48.0
Ghibellina 22 Apartment,9.6,25,158,Apartment,1.1,Santa Croce,True,158.0
Soggiorno Fortezza Fiorentina,8.3,87,62,Hotel,1.2,Fortezza da Basso,True,62.0
Relais Campanile Adelaide,9.1,17,128,Apartment,0.4,Duomo,True,128.0
La casa di Otto,9.5,109,141,Apartment,1.8,Not specified,True,141.0
B&B IL TABERNACOLO,9.5,105,65,Bed&Breakfast,2.5,Lungarno del Tempio,True,65.0
Two-Bedroom close to Mercato Centrale,6.8,41,147,Apartment,1.1,Centro storico di Firenze,True,147.0
Appartamento Montanelli,9.4,17,148,Apartment,0.8,Centro storico di Firenze,True,148.0
CozyandCalm,8.2,80,51,Hotel,2.2,Porta al Prato,True,51.0
Wine Apartments Florence Vernaccia,8.4,71,159,Apartment,0.5,Centro storico di Firenze,True,159.0
La casa di Catia,9.2,53,71,Hotel,3.7,Novoli - San Donato,True,71.0
Firenze Rooms Cathedral B&B,7.9,25,86,Bed&Breakfast,0.3,Duomo,True,86.0
Mamo Florence - Scala Apartment,7.8,15,142,Apartment,1.0,Centro storico di Firenze,True,142.0
Delizioso Bilocale Fiorentino,9.3,30,75,Apartment,2.3,Rifredi,True,75.0
Metropolitan Loft in Florence,9.6,5,80,Apartment,1.6,Lungarno del Tempio,True,80.0
La Rosa Townhouse,9.5,52,128,Hotel,1.3,Not specified,True,128.0
Four Seasons Hotel Firenze,9.4,269,1055,Hotel,1.2,San Marco - Santissima Annunziata,True,1055.0
La Santissima,8.8,49,119,Apartment,0.7,San Marco - Santissima Annunziata,True,119.0
[DUOMO LUXURY] Appartamento elegante con balcone,10.0,4,138,Apartment,0.5,Santa Maria Novella,True,138.0
Firenze Rentals Guelfa Suite,8.7,24,114,Other,0.7,San Lorenzo,True,114.0
Iris Florentina,7.8,62,59,Hotel,1.2,Santa Maria Novella,True,59.0
Apartment Promenade,6.8,5,83,Hotel,0.5,Centro storico di Firenze,True,83.0
cozy private room,7.1,11,93,Hotel,0.6,San Lorenzo,True,93.0
Giselle Suite - Brand new flat in Santa Maria Novella,9.6,23,124,Apartment,0.7,Santa Maria Novella,True,124.0
Oltrarno 1881 Apartments,9.2,18,122,Apartment,1.0,San Frediano,True,122.0
Mosca Cieca,9.1,24,124,Apartment,0.5,Uffizi,True,124.0
Florence Oasis,8.5,55,76,Hotel,0.5,San Lorenzo,True,76.0
Parlagio,5.3,7,112,Apartment,0.4,Uffizi,True,112.0
Simple Station Stay,8.8,59,127,Apartment,0.9,Santa Maria Novella,True,127.0
Hotel Benivieni,8.2,54,120,Hotel,0.2,Duomo,True,120.0
Apartments La Borsa,9.5,108,159,Apartment,0.2,Uffizi,True,159.0
Wonderful Romantic Studio Ponte Vecchio Area,8.3,3,174,Apartment,0.6,San Frediano,True,174.0
Tra i Tetti Florence Apartment,9.0,4,105,Apartment,0.2,Tornabuoni,True,105.0
La casa sul Duomo,9.2,11,160,Apartment,0.4,Duomo,True,160.0
Viktoria's Duomo Luxury Apartment,8.3,52,998,Apartment,0.5,Duomo,True,998.0
Casa Melissa,9.2,4,77,Apartment,4.1,Rifredi,True,77.0
Mamo Florence - Santa Croce Apartment,9.5,4,190,Apartment,0.6,Uffizi,True,190.0
Mamo Florence - San Marco Apartment,8.5,6,202,Apartment,0.8,San Marco - Santissima Annunziata,True,202.0
Oltrarno Apartment,10.0,3,367,Apartment,1.0,San Frediano,True,367.0
Studio in Firenze with WiFi,0.0,0,267,Apartment,1.6,Lungarno del Tempio,True,267.0
Villa Lia - Apartment in Villa with private garden and Pool,0.0,0,288,Other,2.1,Piazzale Michelangelo,True,288.0
Appartamento Uffizi,0.0,0,196,Apartment,0.4,Uffizi,True,196.0
Melchiorre home,0.0,0,246,Apartment,1.9,Rifredi,True,246.0
Splendido appartamento con balcone vicino al ristorante,0.0,0,373,Apartment,4.9,Not specified,True,373.0
B&B Soggiorno Battistero,8.9,776,240,Bed&Breakfast,0.2,Duomo,False,240.0
Casa per Ferie Regina Santo Rosario,8.6,383,122,Hotel,1.0,San Marco - Santissima Annunziata,True,122.0
My Friends,9.1,1658,52,Other,0.9,Centro storico di Firenze,True,52.0
Affitta camere Mimi family,7.3,43,56,Other,0.8,Centro storico di Firenze,True,56.0
On Top of the world,0.0,0,308,Apartment,1.5,Piazzale Michelangelo,True,308.0
Faceroom,8.4,81,75,Hotel,0.9,Santa Maria Novella,True,75.0
Appartamento Mughetto,8.0,79,101,Apartment,0.6,San Frediano,True,101.0
Studio for 4 persons,0.0,0,84,Apartment,1.2,Fortezza da Basso,True,84.0
Studio for 4 persons near central station of Santa Maria Novella,0.0,0,96,Apartment,1.2,Fortezza da Basso,True,96.0
Churchside Flat,9.3,28,108,Apartment,0.8,San Frediano,True,108.0
Studio double occupancy,0.0,0,74,Apartment,1.2,Fortezza da Basso,True,74.0
Casa Santa Maria Novella,9.2,4,104,Holiday Home,0.6,Santa Maria Novella,True,104.0
L'Acchiappasogni,8.7,293,71,Hotel,2.1,Rifredi,True,71.0
Casa Santa Caterina,9.3,34,113,Holiday Home,0.5,Centro storico di Firenze,True,113.0
Giulietta Suite - Brand New flat in Santa Maria Novella,9.4,17,134,Apartment,0.7,Santa Maria Novella,True,134.0
Bed and Breakfast Orsini,7.6,44,74,Hotel,3.6,Not specified,True,74.0
Magnoli The X,8.6,8,115,Apartment,0.6,Centro storico di Firenze,True,115.0
Santa Monaca 23,7.4,75,129,Apartment,0.8,San Frediano,True,129.0
