hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Hotel Antico Doge - a Member of Elizabeth Hotel Group,9.0,549,984,Hotel,0.7,Cannaregio,False,328.0
Albergo San Marco,8.2,1185,374,Hotel,0.1,San Marco,False,124.66666666666667
BW Premier Collection CHC Continental,8.3,3027,600,Hotel,1.4,Cannaregio,False,200.0
Alloggio Rialto View,6.3,140,177,Hotel,0.8,San Polo,False,59.0
Hotel Scandinavia - Relais,8.7,1216,396,Hotel,0.4,Castello,False,132.0
Hotel Tre Archi,6.8,2612,287,Hotel,2.0,Cannaregio,False,95.66666666666667
Hotel San Geremia,8.0,1872,407,Hotel,1.4,Cannaregio,False,135.66666666666666
Hotel Il Mercante di Venezia,8.1,708,341,Hotel,1.6,Cannaregio,True,113.66666666666667
Casa Caburlotto,8.6,1231,374,Hotel,1.6,Santa Croce,True,124.66666666666667
Hotel Bel Sito e Berlino,9.0,1467,461,Hotel,0.4,San Marco,False,153.66666666666666
Aquavenice,9.0,722,372,Hotel,1.4,Cannaregio,True,124.0
All’Angelo Art Hotel,8.5,369,573,Hotel,0.2,San Marco,True,191.0
Bauer Palazzo,8.9,1797,3414,Hotel,0.2,San Marco,True,1138.0
Hotel Tivoli,8.2,939,392,Hotel,1.0,Dorsoduro,True,130.66666666666666
Hotel Dell'Opera,8.8,509,467,Hotel,0.3,San Marco,False,155.66666666666666
Corte Dei Greci,8.2,545,466,Hotel,0.4,Castello,True,155.33333333333334
Ca' Pagan,8.8,725,606,Hotel,0.8,San Marco,False,202.0
Zimmer House Venice,7.9,92,350,Hotel,0.7,Castello,False,116.66666666666667
Alloggi Arlecchino,8.6,239,405,Hotel,1.5,Santa Croce,False,135.0
Hotel Adua,8.0,1659,272,Hotel,1.5,Cannaregio,True,90.66666666666667
Locanda Sant'Agostin,9.1,254,471,Hotel,0.9,San Polo,False,157.0
B&B La Rosa dei Venti,8.7,345,418,Bed&Breakfast,1.0,Castello,False,139.33333333333334
Hotel Adriatico,8.4,574,381,Hotel,1.5,Cannaregio,True,127.0
Apartment Minuetto,9.6,9,802,Apartment,0.9,Santa Croce,False,267.3333333333333
Ca' Bacio della Luna,9.7,34,387,Apartment,0.6,San Marco,False,129.0
Foresteria Valdese Venezia,7.9,119,293,Hotel,0.5,Castello,True,97.66666666666667
Locanda Antico Casin,8.6,423,423,Hotel,0.2,San Marco,False,141.0
BIENNALE APARTMENT NEAR SAN MARCO,7.7,15,333,Apartment,1.3,Castello,True,111.0
Liassidi Arco,9.0,175,431,Hotel,0.7,Castello,True,143.66666666666666
Hotel Iris Venice,5.7,229,208,Hotel,0.9,San Polo,True,69.33333333333333
Ca' Leon D'Oro,8.4,312,836,Hotel,0.4,San Marco,False,278.6666666666667
Hotel Casa Boccassini,8.5,501,356,Hotel,0.9,Cannaregio,True,118.66666666666667
Hotel Antico Capon,7.5,398,336,Hotel,1.1,Dorsoduro,True,112.0
Alloggi Barbaria,8.8,476,277,Hotel,0.8,Castello,True,92.33333333333333
Residenza Briati,7.3,62,212,Hotel,1.2,Dorsoduro,False,70.66666666666667
Locanda Barbarigo,8.7,257,495,Apartment,0.5,San Marco,True,165.0
Hotel At Leonard,8.6,585,334,Hotel,0.8,Cannaregio,False,111.33333333333333
CASA MARGOT,7.9,9,240,Hotel,0.7,San Marco,False,80.0
Hotel Rossi,7.9,941,294,Hotel,1.5,Cannaregio,False,98.0
Casa Burchielle,9.1,288,405,Hotel,1.6,Santa Croce,False,135.0
Ca' Nigra Lagoon Resort,9.0,400,699,Hotel,1.4,Santa Croce,False,233.0
B&b Allegri,8.8,132,377,Bed&Breakfast,0.3,San Marco,False,125.66666666666667
Hilton Molino Stucky Venice,7.8,2609,797,Hotel,1.6,Giudecca,True,265.6666666666667
Hotel Principe,8.4,2880,625,Hotel,1.5,Cannaregio,False,208.33333333333334
Hotel al Graspo de Ua,7.0,315,320,Hotel,0.4,San Marco,True,106.66666666666667
Taverna San Lio,8.6,84,377,Hotel,0.4,Castello,False,125.66666666666667
Hotel Caprera,8.3,464,339,Hotel,1.5,Cannaregio,False,113.0
Locanda Antico Fiore,8.5,378,383,Hotel,0.7,San Marco,False,127.66666666666667
Hotel Bisanzio,8.7,1680,591,Hotel,0.5,Castello,False,197.0
B & B Nina,9.4,72,298,Hotel,1.0,Cannaregio,False,99.33333333333333
Ca' Dell' Arte Luxury,9.4,382,401,Apartment,0.5,San Marco,False,133.66666666666666
Hotel Bridge,8.3,340,400,Hotel,0.3,Castello,True,133.33333333333334
Hotel San Samuele,8.9,779,438,Hotel,0.7,San Marco,False,146.0
NH Venezia Rio Novo,9.0,2135,716,Hotel,1.4,Dorsoduro,True,238.66666666666666
Hotel Saturnia & International,8.9,2946,592,Hotel,0.4,San Marco,False,197.33333333333334
Ca Dell'Arte,9.1,684,383,Hotel,0.7,San Marco,False,127.66666666666667
Residenza Laguna,6.7,497,432,Apartment,0.6,San Polo,False,144.0
Villa Annamaria,6.9,37,164,Hotel,9.7,Not specified,True,54.666666666666664
Ca' Pisani Hotel,9.1,883,663,Hotel,0.9,Dorsoduro,False,221.0
Ca' Degli Antichi Giardini Apartments,9.1,331,473,Apartment,1.7,Cannaregio,False,157.66666666666666
Hotel Malibran,7.9,727,401,Hotel,0.6,Cannaregio,True,133.66666666666666
Palazzo Odoni,9.0,787,514,Hotel,1.3,Santa Croce,True,171.33333333333334
Hotel Cà Zusto Venezia,9.1,786,682,Hotel,1.2,Santa Croce,True,227.33333333333334
Ai Cherubini,9.6,711,566,Hotel,0.6,San Marco,False,188.66666666666666
Hotel Bella Venezia,8.2,959,472,Hotel,0.3,San Marco,False,157.33333333333334
Casa Mimma,7.7,61,336,Hotel,1.3,Santa Croce,False,112.0
Appartamento Alla Fenice,8.9,61,510,Apartment,0.4,San Marco,False,170.0
City Apartments Rialto Market,8.3,206,643,Apartment,0.7,San Polo,False,214.33333333333334
Hotel Ca' Nobile Corner,8.8,489,431,Hotel,1.2,Dorsoduro,False,143.66666666666666
Marty Guest House Venezia,9.2,7,510,Apartment,0.8,San Marco,True,170.0
Savoia & Jolanda Apartments 2,9.0,47,491,Apartment,1.4,Cannaregio,False,163.66666666666666
Excess Venice Boutique Hotel & Private Spa,9.4,251,957,Hotel,1.4,Dorsoduro,False,319.0
Charming Palace Santa Fosca,8.7,49,399,Hotel,1.1,Cannaregio,True,133.0
San Teodoro Palace - Luxury Apartments,9.0,463,699,Apartment,0.4,San Marco,False,233.0
Ca' della Scimmia-The Welcomist in Venice,9.4,574,591,Apartment,0.7,San Polo,False,197.0
Il Veliero Romantico,8.7,254,461,Hotel,1.6,Santa Croce,False,153.66666666666666
Akos,7.9,299,511,Other,1.4,Not specified,False,170.33333333333334
Ca' Sagredo Hotel,8.7,203,1240,Hotel,0.8,Cannaregio,True,413.3333333333333
Suites Torre Dell'Orologio,7.8,70,495,Hotel,0.1,San Marco,False,165.0
Ca' del Doge San Marco,7.5,34,476,Apartment,0.1,San Marco,True,158.66666666666666
Residenza Tiziano,7.6,79,463,Apartment,0.9,Cannaregio,True,154.33333333333334
Margherita House Venice,9.0,140,444,Hotel,1.2,Dorsoduro,True,148.0
Palazzo del Giglio,8.8,263,927,Hotel,0.5,San Marco,True,309.0
MN Best Place,10.0,5,1524,Hotel,0.4,Castello,False,508.0
Italianflat - Venetia Domus,8.1,8,489,Apartment,18.2,Not specified,True,163.0
City Apartments Biennale,8.1,41,658,Apartment,0.9,Castello,False,219.33333333333334
Venice Romantic Home,8.7,16,571,Apartment,1.1,San Polo,False,190.33333333333334
Egò Boutique Hotel The Silk Road,9.7,112,715,Hotel,0.4,San Marco,True,238.33333333333334
Garden Houses Apartment,9.3,414,467,Apartment,1.5,Santa Croce,False,155.66666666666666
Residenza Ducato Corte Contarina,9.6,83,649,Apartment,0.2,San Marco,False,216.33333333333334
Veneziacentopercento Zoto Apartment,0.0,0,382,Apartment,1.5,Castello,False,127.33333333333333
SAN LUCA 1836,9.1,12,864,Apartment,0.4,San Marco,False,288.0
Rio Terà Suite,0.0,0,396,Apartment,0.9,Cannaregio,True,132.0
BIENNALE EASY aircond. 2pax wifi.courtyard,8.6,4,483,Apartment,1.5,Castello,True,161.0
Palazzo Schiavoni Suite-Apartments,9.2,116,667,Apartment,0.6,Castello,False,222.33333333333334
Dreaming Venice Apartment,9.7,24,316,Apartment,0.9,Cannaregio,False,105.33333333333333
Ca' Antica Cristalleria,0.0,0,438,Apartment,2.9,Not specified,True,146.0
Calle del Forno Apartment,9.0,13,398,Apartment,1.5,Cannaregio,False,132.66666666666666
DolceVita N 394,8.8,18,436,Apartment,0.9,Castello,False,145.33333333333334
Cà Mercante di Spezie,9.6,5,340,Apartment,0.8,Castello,True,113.33333333333333
Veneziacentopercento Campaniel Apartment,8.3,3,394,Apartment,1.6,Castello,False,131.33333333333334
Baretteri Luxury Apartments,10.0,4,562,Apartment,0.2,San Marco,False,187.33333333333334
Veneziacentopercento Ruga Apartment,0.0,0,463,Apartment,1.5,Castello,False,154.33333333333334
Palazzetto Canossa,9.1,42,393,Hotel,1.3,Cannaregio,False,131.0
Rialto Design Boutique Apartment,8.9,74,511,Apartment,0.9,Cannaregio,False,170.33333333333334
Ca' Del Teatro Terrace,8.2,4,1520,Apartment,0.7,San Marco,False,506.6666666666667
Ca della Musica Venezia Santa Croce,9.0,5,540,Apartment,1.4,Santa Croce,True,180.0
Appartamento Biennale,7.9,12,519,Apartment,1.3,Castello,False,173.0
Hotel Aquarius Venice-Ascend Hotel Collection,9.2,179,887,Hotel,1.1,Santa Croce,False,295.6666666666667
Noble house with @original venetian murales,0.0,0,511,Apartment,0.6,San Marco,False,170.33333333333334
San Salvador - Rialto cozy room,0.0,0,427,Hotel,0.4,San Marco,True,142.33333333333334
Palazzetto da Schio,9.5,55,714,Apartment,0.7,Dorsoduro,False,238.0
Ca Spada,0.0,0,357,Hotel,0.9,Castello,True,119.0
Casa Vacanze Angolo 'Sconto,8.4,5,343,Holiday Home,1.3,Cannaregio,True,114.33333333333333
Blusuite appartamento,7.0,4,586,Apartment,0.4,Castello,True,195.33333333333334
Suite Veronica,9.4,19,584,Apartment,0.9,San Polo,True,194.66666666666666
Ada's House,9.4,22,473,Apartment,2.0,Cannaregio,True,157.66666666666666
Ca Delizia,9.0,3,603,Apartment,0.7,San Marco,False,201.0
Le Sorelle,0.0,0,459,Apartment,0.8,Castello,True,153.0
White House Rialto,8.0,40,622,Apartment,0.4,Castello,True,207.33333333333334
San Bortolo - Rialto view apartment,0.0,0,720,Apartment,0.4,San Marco,False,240.0
Apartment in Molino Stucky,9.1,28,463,Apartment,1.7,Giudecca,False,154.33333333333334
Saint's Mark Apartment Venice,8.5,12,574,Apartment,0.3,San Marco,True,191.33333333333334
Ca Tana Apartments,9.3,34,416,Apartment,1.0,Castello,True,138.66666666666666
Venetian Mood,9.1,75,483,Apartment,1.3,Giudecca,False,161.0
Ca' Turchese,9.1,16,644,Apartment,0.6,San Marco,True,214.66666666666666
La Cortevecchia Venice,9.1,12,594,Apartment,0.5,San Marco,False,198.0
Venetian Mood : Earth Sky,8.4,4,636,Holiday Home,1.5,Castello,False,212.0
Casa Patricia,9.5,43,513,Apartment,0.1,San Marco,True,171.0
Stella Marina 5,9.7,16,564,Apartment,1.5,Giudecca,True,188.0
Testa,0.0,0,510,Apartment,0.8,Cannaregio,True,170.0
Ca San Salvador,8.9,23,723,Apartment,0.3,San Marco,False,241.0
San Marco Boutique R&R,0.0,0,644,Apartment,0.2,San Marco,True,214.66666666666666
Casa a San Giovanni Paolo,9.0,18,410,Apartment,0.7,Cannaregio,True,136.66666666666666
San Severo Glamorous Suite Venice,8.6,24,695,Apartment,0.5,Castello,True,231.66666666666666
House on the water Murano,7.2,15,274,Apartment,3.0,Not specified,True,91.33333333333333
Love Island Venice,7.7,83,593,Apartment,0.7,San Marco,False,197.66666666666666
Ca' Del Monastero 5 Collection Cosy Apartment for 4 Guests,8.8,13,667,Apartment,1.2,Santa Croce,False,222.33333333333334
Appartamento N5 e Appartamento N6 luminosissimi. ideali per famiglie egruppi di amici,8.4,9,427,Apartment,1.2,Castello,True,142.33333333333334
Sweet Venice - Exclusive near San Marco - WiFi,9.0,8,447,Apartment,0.6,Castello,True,149.0
Melusina Homes,8.5,269,359,Apartment,0.7,Castello,True,119.66666666666667
Ca' Fenice. charming apartment in San Marco. sleep 7,9.0,3,982,Apartment,0.3,San Marco,False,327.3333333333333
Vit Stay,8.6,154,518,Apartment,0.4,Castello,True,172.66666666666666
Ca' Bembo Terrace,0.0,0,2034,Apartment,0.8,Cannaregio,False,678.0
Ai Savi di Venezia,9.3,7,851,Apartment,0.2,San Marco,False,283.6666666666667
Ca' Romantica Terrace,0.0,0,1774,Apartment,1.0,Dorsoduro,False,591.3333333333334
Hotel Piccola Fenice,8.3,70,470,Hotel,0.4,San Marco,False,156.66666666666666
NEW 2021 Grey's House Central,6.9,123,168,Hotel,0.8,Cannaregio,False,56.0
Ca' Turchette,8.8,11,455,Apartment,1.1,Dorsoduro,False,151.66666666666666
CA SAN BIAGIO,8.9,7,524,Apartment,1.4,Giudecca,False,174.66666666666666
la poetessa,9.0,45,386,Apartment,0.6,Cannaregio,True,128.66666666666666
Casa Alyssa,8.9,51,361,Apartment,1.8,Cannaregio,True,120.33333333333333
San Polo Feel The Center,9.6,36,496,Apartment,0.8,San Polo,False,165.33333333333334
giulia house,6.0,3,359,Apartment,1.0,Castello,True,119.66666666666667
Centrale Mazzoni 15,8.7,14,428,Apartment,1.8,Cannaregio,False,142.66666666666666
VeNICe Cera Remer Suite,9.2,3,615,Apartment,0.9,Cannaregio,True,205.0
Doge's Mirror & Stair @Frari,8.5,4,504,Apartment,0.9,San Polo,False,168.0
GOODNIGHT VENICE APARTMENT,9.0,6,363,Apartment,1.0,Castello,False,121.0
Ca' Mallo Venice,0.0,0,550,Apartment,1.8,Cannaregio,False,183.33333333333334
Ca del Mar Venice,9.2,185,746,Apartment,1.0,Cannaregio,False,248.66666666666666
Al Campanile Madonna dell'Orto,9.4,128,509,Apartment,1.6,Cannaregio,False,169.66666666666666
House 5286,9.3,43,493,Apartment,0.3,Castello,False,164.33333333333334
Ca' Alberto Apartments,9.4,44,479,Apartment,0.3,Castello,False,159.66666666666666
Mandy's Palace Canal View,9.7,23,819,Apartment,0.7,San Marco,False,273.0
Abitazione Morosini,9.5,16,439,Apartment,1.2,Santa Croce,False,146.33333333333334
Residenza Grunwald,8.2,9,462,Hotel,0.2,San Marco,True,154.0
Palazzo Morosini Degli Spezieri,9.7,237,1054,Apartment,0.9,San Polo,False,351.3333333333333
Cannaregio II Apartments,8.3,25,343,Apartment,1.4,Cannaregio,True,114.33333333333333
Palazzetto Madonna,8.8,466,765,Hotel,0.9,San Polo,False,255.0
Ca Maria Adele,9.6,102,1304,Hotel,0.5,Dorsoduro,True,434.6666666666667
DolceVita N 373,9.1,5,461,Apartment,1.0,Santa Croce,False,153.66666666666666
Santa Marina 5888 B Rio del piombo,9.2,52,484,Apartment,0.5,Castello,False,161.33333333333334
L'O Venezia Flat,9.2,5,1793,Apartment,0.8,San Polo,False,597.6666666666666
Friendly Venice Suites,9.7,394,616,Hotel,0.7,San Marco,False,205.33333333333334
Stemar Apartment Diva,9.3,54,620,Apartment,0.2,Castello,False,206.66666666666666
Ca' All'Arco,9.9,36,535,Apartment,1.0,Castello,False,178.33333333333334
Appartamento Luxury Ai Greci,9.7,40,603,Apartment,0.6,Castello,True,201.0
Erbaria Boutique Apartment R&R,8.9,73,650,Apartment,0.6,San Polo,False,216.66666666666666
Avogaria 5 Rooms,8.8,114,754,Hotel,1.4,Dorsoduro,False,251.33333333333334
Hotel Nazionale,8.0,481,317,Hotel,1.5,Cannaregio,False,105.66666666666667
B&B San Firmino,9.2,601,507,Bed&Breakfast,0.4,Castello,False,169.0
Hotel Canada,7.7,740,368,Hotel,0.4,Castello,True,122.66666666666667
Ca' Riccio,8.3,506,403,Hotel,0.7,Cannaregio,False,134.33333333333334
Granda Sweet Suites,8.3,620,459,Hotel,0.8,San Marco,False,153.0
Locanda SS Giovanni e Paolo,8.5,760,266,Hotel,0.6,Castello,False,88.66666666666667
Guesthouse Ca' San Marcuola 1,8.7,733,522,Hotel,1.2,Cannaregio,True,174.0
Casa Fenice,8.4,465,493,Hotel,0.4,San Marco,False,164.33333333333334
Casa Del Melograno,9.3,136,498,Apartment,1.2,Cannaregio,True,166.0
Cannaregio - Venice Style Apartments,7.7,131,494,Apartment,1.6,Cannaregio,False,164.66666666666666
Ca' Pozzo Inn,8.8,246,413,Hotel,1.5,Cannaregio,True,137.66666666666666
Il Pozzo Magico,8.6,96,429,Hotel,1.0,Santa Croce,False,143.0
Cipriani. A Belmond Hotel. Venice,9.5,191,4276,Hotel,0.7,Giudecca,True,1425.3333333333333
Muneghe- San Marco luxury apartments,9.3,135,519,Apartment,0.6,San Marco,False,173.0
Veneziacentopercento Apartments & Rooms,8.2,341,430,Apartment,1.2,Castello,False,143.33333333333334
Venice Altanina Apartment,8.8,24,590,Apartment,0.9,Castello,True,196.66666666666666
Veneziacentopercento Picenin Apartment,0.0,0,338,Apartment,1.2,Castello,False,112.66666666666667
Venezia Boat & Breakfast Caicco Freedom,7.9,486,385,Other,1.4,Giudecca,False,128.33333333333334
Grimaldi Apartments San Marco & Castello,8.8,308,479,Apartment,0.2,San Marco,False,159.66666666666666
Hotel Metropole Venezia,8.8,680,1215,Hotel,0.5,Castello,True,405.0
Al Redentore Di Venezia,9.0,267,551,Apartment,1.2,Giudecca,False,183.66666666666666
ExclusiVenice Ca Foscari 3881,8.4,9,500,Apartment,1.0,Dorsoduro,False,166.66666666666666
Palazzo La Scala,7.6,664,316,Hotel,0.3,San Marco,False,105.33333333333333
San Marco Suite 755,9.2,474,751,Hotel,0.2,San Marco,True,250.33333333333334
Guizzo apartment Venezia,9.7,4,264,Apartment,1.6,Cannaregio,False,88.0
Le case di Rachele - Ca' Lorenzo e Ca' Raquel,9.5,8,407,Apartment,0.5,Castello,True,135.66666666666666
Ca' Micaela,0.0,0,509,Apartment,1.5,Castello,True,169.66666666666666
City Apartments Salute-Accademia,7.9,33,468,Apartment,0.5,Dorsoduro,False,156.0
Ca' Nal Apartments,9.3,4,818,Apartment,0.3,San Marco,False,272.6666666666667
ART PAINTING apartment with canal view,8.4,25,420,Apartment,1.8,Cannaregio,False,140.0
Ca' Del Monastero 9 Collection Spacious Apartment up to 5 Guests,8.8,26,770,Apartment,1.2,Santa Croce,False,256.6666666666667
Blue Lagoon,9.2,95,324,Hotel,1.4,Giudecca,False,108.0
SUNNY CANALVIEW 4pax. wifi. aircond,8.8,52,603,Apartment,1.2,Cannaregio,True,201.0
BalconyOverGrandCanal,8.7,7,1754,Apartment,0.8,San Polo,True,584.6666666666666
Locanda Sant'Anna Hotel,7.9,275,316,Hotel,1.5,Castello,True,105.33333333333333
Privacy in Venice - Your apartment to be let alone,9.5,18,742,Apartment,0.7,Castello,False,247.33333333333334
Cadoro,6.8,195,267,Hotel,1.1,Cannaregio,True,89.0
Santa Fosca Design Apartment R&R,9.4,48,595,Apartment,1.2,Cannaregio,False,198.33333333333334
Campanile alla Canonica,0.0,0,1119,Apartment,0.3,San Marco,False,373.0
Royal Vacation Venice,5.1,9,240,Hotel,1.3,San Polo,False,80.0
Villa Ricordi,7.4,26,181,Hotel,9.7,Not specified,True,60.333333333333336
Deluxe 3 Bedrooom Flat in Rialto,9.5,18,638,Apartment,0.6,San Polo,False,212.66666666666666
Zaguri B&B,9.2,569,383,Bed&Breakfast,0.5,San Marco,True,127.66666666666667
San Lorenzo Apartments near St Mark's square,9.0,11,464,Apartment,0.5,Castello,False,154.66666666666666
Luxury balcony apartment,8.8,9,1070,Apartment,1.5,Cannaregio,False,356.6666666666667
Lustraferi Apartment,8.1,14,576,Apartment,1.4,Cannaregio,True,192.0
DolceVita N 453 Canal View,8.7,3,531,Apartment,1.4,Giudecca,True,177.0
Ca' Delle Acque Deluxe Apartment R&R,9.6,33,995,Apartment,0.3,San Marco,False,331.6666666666667
Tadomo - Corte del Cafetier,9.7,3,527,Apartment,0.6,Cannaregio,True,175.66666666666666
Venice Speon Canal Views,6.7,9,621,Apartment,0.2,San Marco,True,207.0
CA' PERLA,7.0,9,435,Apartment,1.0,Castello,True,145.0
Ca Dode Grand Canal,10.0,3,490,Apartment,0.9,San Polo,True,163.33333333333334
Palazzo Boldù - Ca'Arlecchino,9.1,33,412,Apartment,0.5,Castello,True,137.33333333333334
Palazzo Soranzo Piano Nobile Canal View,0.0,0,2686,Apartment,0.3,Castello,False,895.3333333333334
BlueYellow home in Cannaregio Air conditioning WiFi,6.0,4,422,Apartment,1.7,Cannaregio,True,140.66666666666666
Luxury suite 5 min from San Marco,9.4,10,494,Apartment,0.6,Castello,False,164.66666666666666
Ca' del Parco,8.2,4,514,Apartment,1.9,Castello,True,171.33333333333334
Ca' Dea Sarta,0.0,0,385,Apartment,1.3,Santa Croce,True,128.33333333333334
Corte Mosto apartments,0.0,0,484,Apartment,0.8,Giudecca,False,161.33333333333334
Ca' Martina,9.1,36,474,Apartment,1.8,Cannaregio,True,158.0
Rialto Canal View Apartment,0.0,0,682,Apartment,0.5,San Marco,True,227.33333333333334
Appartamento Falier,9.5,12,773,Hotel,1.2,Santa Croce,False,257.6666666666667
Ca' Nane,8.4,9,436,Apartment,0.8,Cannaregio,True,145.33333333333334
Domus Quietis,9.1,31,549,Apartment,1.1,Cannaregio,True,183.0
Charming House DD724,9.2,98,1035,Hotel,0.7,Dorsoduro,True,345.0
Residenza Favaro,8.4,500,352,Hotel,0.4,San Marco,False,117.33333333333333
Tintoretto,8.0,349,375,Hotel,1.1,Cannaregio,False,125.0
Hotel Ariel Silva,7.3,665,198,Hotel,1.4,Cannaregio,False,66.0
Venezia Residence,7.5,414,339,Apartment,1.3,Santa Croce,True,113.0
Residence Ca' Foscolo,9.4,300,468,Apartment,0.4,Castello,True,156.0
Ca' Princess,7.8,579,423,Hotel,0.3,San Marco,False,141.0
Residence Corte Grimani,9.3,167,717,Apartment,0.2,San Marco,False,239.0
Residenza La Campana,7.8,669,357,Hotel,0.3,San Marco,False,119.0
Antica Casa Coppo ,8.1,813,451,Hotel,0.3,San Marco,False,150.33333333333334
Hotel Arlecchino,8.9,628,419,Hotel,1.5,Santa Croce,False,139.66666666666666
Hotel Casa Nicolò Priuli,8.2,629,539,Hotel,0.5,Castello,False,179.66666666666666
Palazzo Guardi,7.5,543,401,Hotel,1.0,Dorsoduro,False,133.66666666666666
Hotel San Giorgio,7.4,327,383,Hotel,0.5,San Marco,False,127.66666666666667
Ad Place Venice,8.9,541,783,Hotel,0.4,San Marco,False,261.0
“LULU’ IN VENICE'' A WARM APARTMENT IN THE LAGOON,6.0,4,422,Apartment,1.7,Cannaregio,True,140.66666666666666
Venice House,9.2,18,483,Apartment,1.0,San Polo,True,161.0
Giudecca,8.4,3,561,Apartment,1.1,Giudecca,True,187.0
Ca' De L'Ogio,9.6,16,483,Apartment,0.8,Castello,True,161.0
The Arsenal Large,0.0,0,727,Apartment,0.4,Castello,False,242.33333333333334
Ca Giovanni - charmant and exclusive apartment,9.8,7,465,Apartment,1.5,Santa Croce,True,155.0
Palazzo Molin Cuoridoro - GUARANA,8.8,5,634,Apartment,0.3,San Marco,False,211.33333333333334
Terrazza La Fenice,9.7,4,713,Apartment,0.5,San Marco,True,237.66666666666666
Sant'Aponal Apartment WI FI,9.4,3,630,Apartment,0.7,San Polo,True,210.0
Rio Ca Foscari,9.7,3,669,Apartment,1.1,Dorsoduro,True,223.0
GRAND CANAL LOVE NEST#1 Grand Canal piano view!,0.0,0,630,Apartment,0.8,San Polo,True,210.0
Bellissima casa vicino Biennale grande Terrazza !,0.0,0,480,Apartment,0.7,Castello,True,160.0
Cà degli Archi,9.1,32,641,Apartment,1.8,Cannaregio,False,213.66666666666666
Biennale 252,9.6,13,819,Apartment,1.5,Castello,False,273.0
Palazzo San Severo Suite Apartments,9.7,34,609,Apartment,0.5,Castello,True,203.0
Canalview,7.2,4,595,Apartment,1.4,Giudecca,True,198.33333333333334
Sweet Passion,9.5,9,843,Apartment,0.6,San Marco,False,281.0
GRANDCANAL-RED,0.0,0,858,Apartment,0.8,San Polo,True,286.0
Ca' Molin Cuoridoro - Massari,8.4,8,702,Apartment,0.3,San Marco,False,234.0
Hotel ai do Mori,8.5,910,410,Hotel,0.1,San Marco,False,136.66666666666666
Santa Margherita Guest House,8.7,293,367,Hotel,1.2,Dorsoduro,False,122.33333333333333
San Marco Terrace,8.6,26,1098,Apartment,0.3,Castello,False,366.0
City Apartments Cannaregio,7.7,106,495,Apartment,1.2,Cannaregio,False,165.0
GIOVE APARTMENT,0.0,0,288,Apartment,9.6,Not specified,True,96.0
